1,28.15,25.8250445290975
2,29,27.3678075113069
3,29.25,28.0065569748629
4,30.55,28.6895916745908
5,31.75,29.3891659539045
6,30.76666667,29.6702502083146
7,29.525,29.6429140151633
8,27.7,29.2978193992718
9,25.8,28.7018039402847
10,24.65,28.0316488255696
11,23.2,27.2494066902932
12,21.85833333,26.3898755291516
13,21.05833333,25.5491354990763
14,21.41666667,24.902601024883
15,22.63333333,24.5495721034344
16,23.70833333,24.4192309382278
17,23.9,24.3390152429778
18,24.55,24.3715422440149
19,25.425,24.5337085438733
20,26.76666667,24.8770754941353
21,28.45,25.4260700061893
22,29.95,26.1208075917929
23,31.59166667,26.9606328778696
24,30.05,27.4347438464844
25,36.08333333,28.7617338251246
26,36.875,30.0064058144929
27,36.05,30.9334687272421
28,34.65,31.5035269909759
29,34.75,32.0014589324891
30,34.00833333,32.3092540343652
31,32.225,32.2963323154714
32,30.85,32.0745182504595
33,28.45,31.5186586163568
34,27.25,30.8640196253998
35,27.35833333,30.3263935322588
36,27.975,29.9657896944746
37,24.55,29.1352408153911
38,21.70833333,27.9962761338578
39,22.15,27.0997132965768
40,23.35,26.5246722123694
41,23.025,25.9879769617161
42,24.05,25.690777041736
43,22.65,25.2244566212864
44,21.95,24.7223002921155
45,23.75,24.5731926131685
46,24.95,24.6309781198314
47,29.03333333,25.3061036448675
48,29.9,26.0106029976464
49,36.475,27.6153759062936
50,35.96666667,28.8960922733521
51,34.825,29.8053228464151
52,35.8,30.7246394992078
53,36.375,31.5911532859835
54,33.73333333,31.9196683466096
55,33.65,32.185024193042
56,32.85,32.2870018785943
57,30.45,32.0052875709438
58,26.9,31.2223637367505
59,25.08333333,30.2809097742566
60,26.05,29.6320765698834
61,25.6,29.0137355282463
62,23.78333333,28.2116246859908
63,22.05,27.2667057696783
64,21.31666667,26.3542346636329
65,22.525,25.7670005439531
66,25.09166667,25.6634343924667
67,26.75,25.8300651825865
68,29.1,26.331527607715
69,28.9,26.725416924877
70,28.54166667,27.0039487767927
71,29.65,27.4097352339112
72,31.5,28.0369997519998
73,25.45833333,27.6415471250327
74,28.625,27.7923650144026
75,30.725,28.2421006611985
76,32.35,28.8720695375523
77,33.55,29.5894558087805
78,34.725,30.3770196552269
79,33.69166667,30.8853389382945
80,30.56666667,30.8364687991772
81,28.45,30.4704907302172
82,27.25,29.9766108269234
83,25.70833333,29.3220470793828
84,24.00833333,28.5071599565746
85,22.65,27.6089323793456
86,21.7,26.7027652166805
87,23.9,26.2729458095332
88,26.3,26.2770947168163
89,28.53333333,26.6231012740019
90,29.45833333,27.0578996456639
91,30.65,27.6087679213506
92,33.09166667,28.4496004935823
93,34.75,29.4158012873096
94,35.95,30.4178564685457
95,33.35,30.867516747471
96,29.75,30.6961394293394
97,28.55,30.3670171859432
98,29.75,30.2723942201045
99,30.95,30.376308779328
100,32.15,30.6483140474526
101,34,31.1623134565435
102,33.1,31.4594683063243
103,30.55,31.3199963563917
104,28.1,30.8261922691791
105,26.35,30.1397436523225
106,25.5,29.4282135360897
107,26.45,28.9714881694706
108,27.65,28.7688307157193
109,27.56666667,28.5844722718806
110,26.35,28.2418037024653
111,25.15,27.7676586619329
112,22.9,27.021176530149
113,22,26.2511515917698
114,24.975,26.0554467497465
115,25.6,25.9856014929616
116,27.5,26.2178428027037
117,29.9,26.7825217878666
118,29.7,27.2299330604003
119,27.45833333,27.2649594952737
120,28.8,27.5003663677346
