0.64
0.64
0.64
0.68
0.64
0.68
0.64
0.68
0.64
0.68
0.68
0.664988222584325
0.64
0.68
0.68
0.68
0.68
0.68
0.64
0.68
0.68
0.68
0.68
0.68
0.68
0.639999999999998
0.68
0.68
0.64
0.68
0.64
0.68
0.64
0.68
0.64
0.68
0.64
0.68
0.64
0.64
0.68
0.64
0.68
0.64
0.64
0.68
0.64
0.68
0.64
0.68
0.64
0.68
0.64
0.68
0.64
0.68
0.64
0.68
0.64
0.68
0.68
0.64
0.68
0.68
0.68
0.64
0.68
0.68
0.68
0.68
0.64
0.68
0.68
0.64
0.68
0.64
0.68
0.64
0.68
0.64
0.68
0.64
0.68
0.64
0.68
0.64
0.64
0.68
0.639999999999999
0.667707969043264
0.64
0.64
0.68
0.64
0.64
0.68
0.64
0.68
0.64
0.64
0.68
0.64
0.68
0.64
0.68
0.64
0.68
0.662823379310356
0.64
0.68
0.68
0.64
0.68
0.68
0.68
0.68
0.68
0.64
0.68
0.68
0.68
0.68
0.64
0.68
0.679999999999999
0.64
0.68
0.68
0.64
0.68
0.64
0.68
0.64
0.68
0.64
0.68
0.64
0.68
0.64
0.68
0.64
0.64
0.68
0.64
0.68
0.64
0.68
0.64
0.68
0.64
0.68
0.64
0.68
0.64
0.68
0.68
0.641749521319586
0.64
0.68
0.68
0.68
0.68
0.68
0.669864062357226
0.64
0.68
0.68
0.68
0.64
0.68
0.646285123747718
0.64
0.68
0.64
0.68
0.64
0.68
0.64
0.659819346497429
0.64
0.64
0.68
0.64
0.68
0.64
0.64
0.68
0.64
0.68
0.64
0.64
0.68
0.64
0.68
0.64
0.68
0.64
0.68
0.64
0.68
0.68
0.64
0.68
0.68
0.64
0.68
0.68
0.68
0.68
0.68
0.639999999999999
0.68
0.68
0.68
0.68
0.64
0.68
0.68
0.64
0.68
0.68
0.64
0.68
0.64
0.68
0.64
0.68
0.639999999999999
0.68
0.64
0.679876745268092
0.64
0.64
0.68
0.64
0.68
0.64
0.656165575041983
0.64
0.64
